,i,a,e,inc,m_e,EF,EC,OC,CI,EF_ratio,EC_ratio,OC_ratio,CI_ratio,P,T,MgO,Al2O3,CaO,FeO,NiO,SiO2,Fe,Ni,Si,O
81,6809,1.7604187477445232,0.120256501250284,0.0204417869989809,0.0005748618048618049,0.0,0.0,0.0005748618048618049,0.0,0.0,0.0,1.0,0.0,0.43441901385281384,1897.7530556289898,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039064238286392,0.00020908911116610446,0.3726046677871235,0.06257487288231084,0.012333763543060365,9.312078719125871e-06,0.004268448653641399
82,5711,2.2897685395896215,0.5358751630657628,0.2968165035912528,0.0005761072261072261,0.0,0.0,0.0005761072261072261,0.0,0.0,0.0,1.0,0.0,0.4345585757575757,1897.7605820503056,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039076929823588,0.00020909992254176902,0.3726046679637801,0.06257474596693888,0.0123337527316847,9.311902062492106e-06,0.004268310573580458
83,5224,2.022129460282072,0.2058221813399055,0.1082615554535988,0.0005764801864801865,0.0,0.0,0.0,0.0005764801864801865,0.0,0.0,0.0,1.0,0.4346003696969697,1897.7628359388782,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.280727232517924,0.004302794908013248,0.32808164383633004,0.004570628215052497,0.011251847930350379,4.290052324495974e-08,0.015822561946449376
84,5518,1.5829265009139315,0.039039264661063,0.1634600388100313,0.0005782817182817183,0.0,0.0,0.0005782817182817183,0.0,0.0,0.0,1.0,0.0,0.4348022493506494,1897.7737229412871,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039099087643503,0.00020911880007673628,0.37260466827222144,0.06257452438873973,0.012333733854149733,9.311593621164072e-06,0.0042680695009637
85,5303,1.2877204794740476,0.1951546173911769,0.0470806460785784,0.0005784748584748585,0.0,0.0,0.0005784748584748585,0.0,0.0,0.0,1.0,0.0,0.43482389264069266,1897.774890116244,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039101055633996,0.00020912047685602,0.3726046682996189,0.0625745047088348,0.01233373217737045,9.311566223690892e-06,0.004268048089484555
86,6813,1.8324132497816732,0.0564675653279725,0.150429228040073,0.0005785780885780886,0.0,0.0,0.0005785780885780886,0.0,0.0,0.0,1.0,0.0,0.4348354606060606,1897.7755139504757,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039102107485374,0.00020912137306972354,0.3726046683142597,0.06257449419032102,0.012333731281156746,9.311551582902311e-06,0.0042680366454755925
87,5509,1.6499173384395989,0.1011870940224607,0.1414357502693451,0.0005789676989676989,0.0,0.0,0.0005789676989676989,0.0,0.0,0.0,1.0,0.0,0.43487912034632037,1897.777868417474,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.1703910607734019,0.00020912475557932435,0.3726046683695254,0.06257445449177285,0.012333727898647145,9.31149631722139e-06,0.004267993453886398
88,6273,1.8054270477694367,0.1006489047509873,0.0185280556237828,0.0005808225108225109,0.0,0.0,0.0005808225108225109,0.0,0.0,0.0,1.0,0.0,0.43508697056277057,1897.789077200634,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.170391249757606,0.00020914085919219758,0.37260466863261726,0.06257426550756875,0.012333711795034272,9.311233225339777e-06,0.004267787839885684
89,6450,2.7436642472125463,0.2486273300317446,0.1656024981363068,0.0005822377622377623,0.0,0.0,0.0,0.0005822377622377623,0.0,0.0,0.0,1.0,0.43524556363636363,1897.7976295836395,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.2807287751836942,0.0043045796449956335,0.32808164385998034,0.004569085549282259,0.011250063193367993,4.287687294102227e-08,0.015819234496396106
90,6526,1.7013774408681592,0.0556275571262488,0.0696545733109768,0.0005822777222777223,0.0,0.0,0.0005822777222777223,0.0,0.0,0.0,1.0,0.0,0.43525004155844155,1897.7978710614366,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039139801809733,0.0002091534940878295,0.37260466883903065,0.06257411724707743,0.01233369916013864,9.311026811953393e-06,0.0042676265316720086
91,6104,3.305547234627114,0.0231557294943758,0.1377454397750189,0.0005836130536130536,0.0,0.0,0.0,0.0005836130536130536,0.0,0.0,0.0,1.0,0.4353996787878788,1897.8059404049538,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.2807291436461959,0.004305006053767538,0.3280816438656334,0.004568717086780583,0.01124963678459609,4.2871219907425484e-08,0.01581843961381646
92,5776,1.87477279783941,0.2369892022786567,0.0997460433915097,0.0005844355644355645,0.0,0.0,0.0005844355644355645,0.0,0.0,0.0,1.0,0.0,0.43549184935064933,1897.810910760373,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039161784917736,0.00020917223062301055,0.37260466914509904,0.06257389741599739,0.01233368042360346,9.310720743560541e-06,0.0042673873519200045
93,6292,3.3217111106641717,0.0118315480912647,0.2108939281367469,0.0005856143856143856,0.0,0.0,0.0,0.0005856143856143856,0.0,0.0,0.0,1.0,0.43562394805194804,1897.8180342149092,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.28072967981529773,0.0043056266317750835,0.3280816438738517,0.004568180917678744,0.011249016206588544,4.2863001592508e-08,0.015817282850270398
94,6816,3.075655034505983,0.1018235911077006,0.1715669444054253,0.0005867898767898768,0.0,0.0,0.0,0.0005867898767898768,0.0,0.0,0.0,1.0,0.4357556735930736,1897.8251374870995,0.33808126467938193,0.013407793819400984,0.019576751193023625,0.2807299947257544,0.004305991167221516,0.3280816438786712,0.004567866007222088,0.011248651671142113,4.285818205884695e-08,0.015816603394728346
95,2884,0.8397287174911723,0.0958219126652836,0.0954229388573715,0.0005871028971028971,0.0005871028971028971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43579075064935063,1897.8270289999725,0.38190021850282097,0.022718381307491074,0.03317116181496154,0.003542905538582282,1.2165381070977656e-06,0.18263919712975332,0.3187326143163343,0.01757073821123537,0.039723566640714025,0.000475370131771069
96,6387,1.6169489271520163,0.3962796764559966,0.1367930232751893,0.0005892540792540793,0.0,0.0,0.0005892540792540793,0.0,0.0,0.0,1.0,0.0,0.4360318121212121,1897.840028006211,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039210867355783,0.00020921407424988073,0.3726046698285518,0.06257340659161692,0.012333638579976589,9.310037290821693e-06,0.004266853317007158
97,6267,1.7902949486427675,0.0393091142945085,0.0024445575002508,0.0005942690642690643,0.0,0.0,0.0005942690642690643,0.0,0.0,0.0,1.0,0.0,0.43659379134199133,1897.8703314171805,0.3504756310957839,0.012645687299684922,0.01875633381928736,0.17039261941704836,0.00020925763058338685,0.37260467053985213,0.06257289584812639,0.012333595023643083,9.309325990469741e-06,0.004266297594582413
